GUID;SatzID;Pre;Match;Post;figuratif (f) ou concret (c);Dateiname;Ark;dc:title;dc:creator;dc:publisher;dc:date;dc:format;dc:language;dc:type;sdewey;dewey;setSpec;dc:description;dc:source;dc:relation;dc:rights;dc:identifier;datestamp;@xmlns:dc;@xmlns:oai_dc;@xmlns:xsi;@xsi:schemaLocation;provenance;typedoc;nqamoyen;mode_indexation;first_indexation_date
78461a2f560e49c2958afd6c43e239c9;1624;Je fis : '' Oui ! '' de la tête, ayant encore la voix;paralysée;. Alors elle me tendit un peigne de femme en écaille et elle murmura : – Peignez-moi , oh !;cf;Maupassant_Clair de lune;ark__12148_bpt6k10407688;Clair de lune ;Maupassant, Guy de (1850-1893);E. Monnier (Paris);1884;"1 vol. (145 p.) : fig., pl. en divers états ; in-4, Nombre total de vues : 209, application/epub+zip 3.0 accessible, Format adaptable de type XML DTBook, 2005-3";['fre', 'français'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];;;gallica:typedoc:monographies;Avec mode texte;Bibliothèque nationale de France, département Réserve des livres rares, SMITH LESOUEF R-6505;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb309105088;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k10407688;2018-04-26 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;1000;text;2013-02-14 00:00:00
7902833ea1d94d59a3a514ce316530e0;2226;"Le divin Maître se tenait contre une colonne ; il regardait les fils du Péché : le démon tirait sa langue en leur langue , et riait . Le";Paralytique;se leva, qui était couché sur le flanc. Et ce fut d '' un pas singulièrement assuré qu '' ils le virent franchir la galerie et disparaître dans la ville , les Damnés .;c;Rimbaud_Oeuvres complètes ;ark__12148_bpt6k3174513;Oeuvres complètes ;Rimbaud, Arthur (1854-1891);Editions de Cluny (Paris);1942;"272 p. ; in-8 étroit, Nombre total de vues : 296";fre;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}];;;gallica:typedoc:monographies;Avec mode texte;Bibliothèque nationale de France, département Littérature et art, 8-YE-15595;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb325725313;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k3174513;2022-09-30 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;8893;text;2017-07-11 00:00:00
7a93eed3d5a04a9b97d6e0d7b6f40f9b;1554;"Elle guérit la stérilité , chasse les fièvres , défend les jeunes gens contre la conscription , conjure les naufrages et s '' oppose aux incendies . Ellea la connaissance du passé, du présent et del'' avenir; elle rend la vue aux aveugles et fait courir les";paralytiques;. L '' ensemble de tous les charlatanismes , éparpillés dans Paris de manière à faire vivre des milliers de coquins , bien ou mal vêtus , se concentre à Landevan sur une seule tête .;cf;Féval_Annette Laïs, par Paul;ark__12148_bpt6k1411977c;Annette Laïs, par Paul Féval;Féval, Paul (1816-1887);Paris;1865;In-18, 410 p., Nombre total de vues : 424;['fre', 'français'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];;;gallica:typedoc:monographies;Avec mode texte;Bibliothèque nationale de France, département Littérature et art, Y2-35020;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30433151k;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k1411977c;2019-10-04 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;8914;text;2019-01-20 00:00:00
807439a24c4447fa933dc53443bb786b;4073;"II avait l '' intention de l '' offrir à Lotia et l '' espoir d '' amener ainsi un sourire sur les lèvres pâlies de la jeune fille . Ils'' était baissé; déjà sa main se crispait sur la tige de corail pourl'' enlever du rocher, quand il demeura immobile, comme";paralysé;. Un objet souple venait de l'entourer etle pressait fortement con- trel'undesblocs de granit , entre lesquels il s '' était imprudemment faufilé , regarda avec un commencement de peur et demeura stupéfait .;f;Ivoi_Voyages excentriques. Corsaire Triplex;ark__12148_bpt6k11747460;Voyages excentriques. Corsaire Triplex ... ;Ivoi, Paul de (1856-1915);Paris;1898;Gr. in-8° , 420 p., fig. et pl. de L. Tinayre, Nombre total de vues : 460;fre;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}];;;gallica:typedoc:monographies;['Appartient à l’ensemble documentaire : UnivJeun0', 'Avec mode texte'];Bibliothèque nationale de France, département Littérature et art, 4-Y2-5603;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30317172x;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k11747460;2021-02-05 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;8921;text;2017-01-16 00:00:00
807439a24c4447fa933dc53443bb786b;4424;Les hommes obéirent sans réussir à enrayer la marche du canot . Il existait sûrement un courant qui;paralysait;leurs efforts. Dix secondes , dix siècles s '' écoulèrent .;f;Ivoi_Voyages excentriques. Corsaire Triplex;ark__12148_bpt6k11747460;Voyages excentriques. Corsaire Triplex ... ;Ivoi, Paul de (1856-1915);Paris;1898;Gr. in-8° , 420 p., fig. et pl. de L. Tinayre, Nombre total de vues : 460;fre;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}];;;gallica:typedoc:monographies;['Appartient à l’ensemble documentaire : UnivJeun0', 'Avec mode texte'];Bibliothèque nationale de France, département Littérature et art, 4-Y2-5603;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30317172x;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k11747460;2021-02-05 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;8921;text;2017-01-16 00:00:00
807439a24c4447fa933dc53443bb786b;2864;Alors les Dayaks se partagèrent rapidement les armes et les divers objets enlevés aux Européens , sans oublier le corps de l '' antilope napu . Ils desserrèrent ensuite les liens qui;paralysaient;les jambes des prisonniers, et, mettant ceux-ci sur leurs pieds, leur intimèrent par gestesl'' ordre de les suivre. Armand eut une velléité do révolte , mais l '' un des indigènes le piqua durement de sa lance et fit ainsi pénétrer dans son esprit la conviction que toute résistance était inutile .;f;Ivoi_Voyages excentriques. Corsaire Triplex;ark__12148_bpt6k11747460;Voyages excentriques. Corsaire Triplex ... ;Ivoi, Paul de (1856-1915);Paris;1898;Gr. in-8° , 420 p., fig. et pl. de L. Tinayre, Nombre total de vues : 460;fre;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}];;;gallica:typedoc:monographies;['Appartient à l’ensemble documentaire : UnivJeun0', 'Avec mode texte'];Bibliothèque nationale de France, département Littérature et art, 4-Y2-5603;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30317172x;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k11747460;2021-02-05 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;8921;text;2017-01-16 00:00:00
828742c0767e498ab84edf6174628f6f;41;"— Parce que ta voix est sourde aujourd'hui , et que tu sembles accablé ! Cher Anzo¬ leto, reprends courage; donne tes moyens qui sont";paralysés;par la crainte ou le découragement. – N'ai-je pas bien dit mon premier air ?;f;Sand_Consuelo;ark__12148_bpt6k1040548t;Consuelo. T. 2 ;Sand, George (1804-1876);Paris;1843;"8 vol. ; in-8, Nombre total de vues : 353, application/epub+zip 3.0 accessible, Format adaptable de type XML DTBook, 2005-3";['fre', 'français'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];;;gallica:typedoc:monographies;['Appartient à l’ensemble documentaire : GTextes1', 'Avec mode texte'];Bibliothèque nationale de France, département Réserve des livres rares, RES P-Y2-386;''[''''Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb31293304n'''', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31293304n']'';[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k1040548t;2019-07-20 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;1000;text;2013-01-31 00:00:00
838721dd548c472fb91db14f67289aa4;6008;Quant à vous , Marthe , donnez la main à votre mari . Aïssé, chez quil'' excès de la surprise avait;paralysé;jusqu''àl'' indignation, laissa prendre sa mainà Yvon qui donnaà ses gens le signal de la retraite. Il était trop heureux pour songer même à poursuivre contre un beau-père futur une perquisition .;f;Féval_Le mendiant noir;ark__12148_bpt6k9463024;Le mendiant noir ;Féval, Paul (1816-1887), Lavergne, Alexandre de (1808-1879), La Bédollière, Émile de (1812-1883), Gondrecourt, Aristide de (1815-1876), Gonzalès, Emmanuel (1815-1887);;;"370 p. ; 26 cm, Nombre total de vues : 372";['fre', 'français'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];;;gallica:typedoc:monographies;"['Comprend : La Circassienne / par Alexandre de Lavergne ; Histoire des modes françaises / Émile de La Bédollierre ; Les péchés mignons / par A. de Gondrecourt ; Annonciade / par Emmanuel Gonzalés', 'Avec mode texte']";Bibliothèque nationale de France, département Littérature et art, Y2-333;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30521612j;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k9463024;2019-09-13 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;8919;text;2015-09-28 00:00:00
838721dd548c472fb91db14f67289aa4;9726;ça mais , Dieu me pardonne , vous me croyez sans doute en enfance ! Savez vous quej'' ai la mémoire encore fraîche, et que ma languen'' est point;paralysée;. .;cf;Féval_Le mendiant noir;ark__12148_bpt6k9463024;Le mendiant noir ;Féval, Paul (1816-1887), Lavergne, Alexandre de (1808-1879), La Bédollière, Émile de (1812-1883), Gondrecourt, Aristide de (1815-1876), Gonzalès, Emmanuel (1815-1887);;;"370 p. ; 26 cm, Nombre total de vues : 372";['fre', 'français'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];;;gallica:typedoc:monographies;"['Comprend : La Circassienne / par Alexandre de Lavergne ; Histoire des modes françaises / Émile de La Bédollierre ; Les péchés mignons / par A. de Gondrecourt ; Annonciade / par Emmanuel Gonzalés', 'Avec mode texte']";Bibliothèque nationale de France, département Littérature et art, Y2-333;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30521612j;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k9463024;2019-09-13 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;8919;text;2015-09-28 00:00:00
83e32386465e4e92bce88a158dd828ec;77;'' Encouragé par la vogue qui s '' attacha à la Servante maîtresse , Baurans traduisit et fit jouer quelque temps après : il Maestro di musica , du même maître . Mais bientôt il fut atteint de;paralysie;, ets'' en alla mourirà Toulouse où il était né. — Le 12 août 1862 , sous la direction de M .;c;Pergolesi_La Servante maîtresse, opéra-comique;ark__12148_bpt6k1163864p;La Servante maîtresse, opéra-comique en 2 actes, paroles françaises de Baurans, partition réduite pour piano et chant par Soumis, précédée d'une notice historique par Albert de Lasalle;Pergolesi, Giovanni Battista (1710-1736) Compositeur;E. Girod (Paris);1862;In-8°, 68 p., application/pdf, Nombre total de vues : 86;;Genre musical : divers;;;gallica:typedoc:partitions;['Titre uniforme : Pergolesi, Giovanni Battista (1710-1736). Compositeur. [La serva padrona. P 137]', 'Avec mode texte'];Bibliothèque nationale de France, département Musique, VM5-83;['Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb139169248', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb43194681c'];[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];['https://gallica.bnf.fr/ark:/12148/bpt6k1163864p', 'https://gallica.bnf.frCotage E. G. 4590'];2022-06-22 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;partition;7125;text;2015-03-30 00:00:00
87620d9463a4437cb2c4c9730a02a707;681;Ces deux produits du travail se tiennent volontiers compagnie . Au moment où l'on devient riche, on est;paralysé;. Cela couronne la vie .;f;Hugo_Les travailleurs de la;ark__12148_bpt6k10751749;Les travailleurs de la mer .... Tome 1 ;Hugo, Victor (1802-1885);A. Lacroix, Verboeckhoven (Paris);1866;"3 vol. ; in-8, Nombre total de vues : 353, application/epub+zip 3.0 accessible, Format adaptable de type XML DTBook, 2005-3";['fre', 'français'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];;;gallica:typedoc:monographies;['[Les travailleurs de la mer (français)]', 'Avec mode texte'];Bibliothèque nationale de France, département Réserve des livres rares, RES P-Y2-172 (1);''[''''Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb306255937'''', 'Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb119920811', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb306255937']'';[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k10751749;2018-04-26 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;9996;text;2015-10-12 00:00:00
8d71f077d63d437186a6618758c1d9c0;2718;Voilà le tribunal de Colmar , son vieux président en tête . Et Dollinger, mourant de honte, essaye de cacher sa figure, mais ses mains sont;paralysées;"; de fermer les yeux, mais ses paupières restent immobiles et droites. Il faut qu'il voie et qu'on le voie , et qu'il ne perde pas un des regards de mépris que ses collègues lui jettent en passant .";c;Contes choisis;ark__12148_bpt6k53404073;Contes choisis : édition spéciale à l'usage de la jeunesse ;;J. Hetzel (Paris);188.;"1 vol. (II-346 p.-1front.-XXII f. de pl. : ill. ; 27 cm, Nombre total de vues : 368";fre;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}];;;['gallica:corpus:RsAlis000', 'gallica:corpus:RsAlis003', 'gallica:typedoc:monographies'];['Appartient à l’ensemble documentaire : RsAlis000', 'Appartient à l’ensemble documentaire : RsAlis003', 'Avec mode texte'];Bibliothèque municipale de Toulouse, FCJ B 1133;['Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb44930304d', 'Notice dans un autre catalogue : http://catalogues.toulouse.fr/web2/tramp2.exe/do_keyword_search/log_in?setting_key=BMT1泫vers=1home櫮ry=FCJB_001133'];[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k53404073;2021-06-18 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;8938;text;2020-01-09 00:00:00
