GUID;SatzID;Pre;Match;Post;figuré (f) ou concret (c);Dateiname;ark;dc:identifier;dc:title;dc:creator;dc:publisher;dc:date;dc:format;dc:language;dc:relation;dc:source;dc:description;provenance;sdewey;dewey;typedoc;nqamoyen;first_indexation_date_;dc:rights
64f82a76300f457baed25d8d8ed95005;1567;"'' Moi et le temps , avait coutume de dire Charles Quint , 1e donnons a deux autres . '' Le peuple n'a que des chefs momentanés; dès qu'on les lui ôte, tou- tes ses forces sont";paralysées;: mais le conseil des princes est permanent. Sans cesse sur pied contre la liberté , il s'occupe à former des projets , h concerter des mesures , a préparer les moyens d'exécution : et c'est là un bien autre avantage .;f;Rousseau_Le contrat social;ark__12148_bpt6k6251938x;https://gallica.bnf.fr/ark:/12148/bpt6k6251938x;Le contrat social ;Rousseau, Jean-Jacques (1712-1778);s.n. (Paris);1851;"24 p. : portr. et fig. ; in-fol., Nombre total de vues : 524";français;['Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb12026984n', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31257373m'];Bibliothèque nationale de France, département Littérature et art, Z-7819;Du contrat social (français), Collection : Bibliothèque du peuple, Contient une table des matières, Avec mode texte;bnf.fr;840;80;monographie;9850;2012-12-17 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
64f82a76300f457baed25d8d8ed95005;31772;"Les biographes de la Fontaine rapportent le désappointement tout semblable d'un amphitryon du fabuliste ; et l'abbé de Bellegarde a raconté plus d'une fois qu'un de ses amis , qui s'était trouvé presque tous les jours à la même table que Corneille , n'apprit qu'au bout de six mois le nom de son illustre commensal ( 2 ) . Les ennemis de Molière sentirent que le succès de la CIIITIQUE avait gravement compromis leur cause; aussi un des plus acharnés, Devisé, dans l'espoir de";paralyser;"l'effet de ce charmant plaidoyer, fit-il paraître une rapsodie intitulée; ZÉLINDE, OU la VÉRITABLE CRITIQUE DE L'ECOLE DES FEMMES, et la CRITIQUE DE LA CRITIQUE. Boursault , porté par de perfides conseils à se reconnaître dans M .";f;Rousseau_Le contrat social;ark__12148_bpt6k6251938x;https://gallica.bnf.fr/ark:/12148/bpt6k6251938x;Le contrat social ;Rousseau, Jean-Jacques (1712-1778);s.n. (Paris);1851;"24 p. : portr. et fig. ; in-fol., Nombre total de vues : 524";français;['Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb12026984n', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31257373m'];Bibliothèque nationale de France, département Littérature et art, Z-7819;Du contrat social (français), Collection : Bibliothèque du peuple, Contient une table des matières, Avec mode texte;bnf.fr;840;80;monographie;9850;2012-12-17 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
aa8da66baa374b5391a05e813acea826;309;de la Société de Jésus èt de cella de Saint-Vincent-de-Paul — c'est tout un ! — Mais tous deux nous comprîmes que pour des temps nouveaux il fallait des procédés nouveaux: Le pamphlet et la brochure sont toujours trop facilesà étouffer,à;paralyser;"età faire disparaîtreà force d'argent, et quelquefois pour toujours; j'ai dit ailleurs quelle est l'actrttté de l'inquisiteur. Dans tous les temps , le roman fut un refafèdë pire que fè mal .";f;Rousseau_Troisième partie des confessions de;ark__12148_bpt6k6351384b;https://gallica.bnf.fr/ark:/12148/bpt6k6351384b;Troisième partie des confessions de Jean-Jacques Rousseau ;Rousseau, Jean-Jacques (1712-1778);(Clermont-Ferrand);1865;In-18, Pièce, Nombre total de vues : 44;français;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34180418x;Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-LN27-22634;Appartient à l’ensemble documentaire : Auvergn1, Avec mode texte, Autobiographie;bnf.fr;920;90;monographie;9850;2012-10-24 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
aa8da66baa374b5391a05e813acea826;148;arrière le scélérat 1 arrière enfin tous ceux dont j'ai zébré la face , de mon fouet satirique 1 . Pauvre Rousseau1 il n'a pas compris, lui, que c'était le seul moyen de sauver sa tête, si admirablement organisée et si puissante, des étreintes fatales de la folie qui, de 177fà 1778, ontà peu près;paralysé;et anéanti ses admirables facultés sous les diragations incessantes de la peur. - Oh !;f;Rousseau_Troisième partie des confessions de;ark__12148_bpt6k6351384b;https://gallica.bnf.fr/ark:/12148/bpt6k6351384b;Troisième partie des confessions de Jean-Jacques Rousseau ;Rousseau, Jean-Jacques (1712-1778);(Clermont-Ferrand);1865;In-18, Pièce, Nombre total de vues : 44;français;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34180418x;Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-LN27-22634;Appartient à l’ensemble documentaire : Auvergn1, Avec mode texte, Autobiographie;bnf.fr;920;90;monographie;9850;2012-10-24 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
c0648b2a4e624554a3576dbcbee8dba0;14575;Mais je souffre , chère Marianne , et mon corps fait taire mon cœur . Si je croyoisque cette;paralysie;"dût durer toujours, je me regarderois comme déjà mort; mais si mon état me laisse quelque relàche, je le consacreraià penseràà vous, et je vous redevrai la vie. Envoyez-moi votre portrait cependant peut-être sa vue ranimera-t-elle un sentiment qui s'attiédit par mes souffrances , mais qui ne s'éteindra jamais pour vous .";c;Rousseau_Oeuvres complètes de J.-J. Rousseau.;ark__12148_bpt6k2069932;https://gallica.bnf.fr/ark:/12148/bpt6k2069932;Oeuvres complètes de J.-J. Rousseau. IV. Dialogues. Correspondance. Table ;Rousseau, Jean-Jacques (1712-1778);A. Houssiaux (Paris);1852-1853;"4 vol. : portr., fac-sim., gravures ; 27 cm";français;''[''''Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb39019420q'''', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb39019420q']'';Bibliothèque nationale de France;Appartient à l’ensemble documentaire : GTextes1;bnf.fr;840;80;monographie;99620;2007-10-15 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
2486cca0194b4261ac3000b37efaf783;1840;"^ Ar Annas&c Cd'tphasSc Summas , & Datam 7 Garnahd , Judas , Lèvi , Nephtahm , Alexandre & Cyrus , & les autres Juifs viennent vers Pilate au fujet de JESUS , l '' accufant de plulîeurs mauvaifes accufations , & difant : Nous 192- Evangile favons que JESUS eft fils de Jofeph le charpentier , né de Marie : & il dit qu '' il eft fils de Dieu a ) &t roi ; & non-feulement il dit cela , mais il veut détruire le fabbat b ) & la loi de nos pères . Les Juifs lui difent: Nous avons pour loi de ne point guérir un jour de fabbat; or ila guéri des boiteux, des fourds, des";paralytiques;, des aveugles& des lépreux& des démoniaques par de mauvaifs pratiques. Pilate leur dit : Comment par de mauvaifes pratiques ?;cf;V_Nouveaux Mélanges philosophiques, historiques, critiques,;ark__12148_bpt6k3172927;https://gallica.bnf.fr/ark:/12148/bpt6k3172927;Nouveaux Mélanges philosophiques, historiques, critiques, etc., etc. Neuvième [-Dix-neuvième] partie [Partie 14-19];Voltaire (1694-1778);;1772;In-8°, Nombre total de vues : 413;français;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31602338j;Bibliothèque nationale de France, département Littérature et art, Z-24773;Etat de collection : Vol. 10, Avec mode texte;bnf.fr;;;monographie;84390;2017-07-11 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
2486cca0194b4261ac3000b37efaf783;2708;"Comme il avait été promis h leurs pères queDlEU leur enverrait du ciel fon Saint qui ferait à jufte titre appellé leur Roi , & qui ! leur avait promis del'' envoyer fur terre par une vierge;& comme le Dieu des Hébreuxl'' avait envoyé en Judée lorf- quej'' en étais gouverneur, voyant qu'' il avait rendu la vue aux aveugles, purifié les lépreux, guéri: es";paralytiques;", challe les démons de;> pofiédés, même reffufcité des morts, commandé aux vents, marchéh pied fec fur les eaux de la mer,& fait plufieurs autres miracles, tout le peuple des Juifs difait qu'' iLa) Tibère avait ce nom, parce qu'' il était de la famille patricienne Claudia. ( Simon , c .";cf;V_Nouveaux Mélanges philosophiques, historiques, critiques,;ark__12148_bpt6k3172927;https://gallica.bnf.fr/ark:/12148/bpt6k3172927;Nouveaux Mélanges philosophiques, historiques, critiques, etc., etc. Neuvième [-Dix-neuvième] partie [Partie 14-19];Voltaire (1694-1778);;1772;In-8°, Nombre total de vues : 413;français;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31602338j;Bibliothèque nationale de France, département Littérature et art, Z-24773;Etat de collection : Vol. 10, Avec mode texte;bnf.fr;;;monographie;84390;2017-07-11 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
2486cca0194b4261ac3000b37efaf783;2126;VIII . Après cela un certain nommé Centurione] dit:J'' ai vu JESUSà Capharnaum,& jel'' ai prié, difant: Seigneur,/] mon enfant eft couché;paralytique;"à la maifon. Et JESUS me dit : Allez , & qu '' il vous foit fait comme vous avez cru ; & l '' enfant fut guéri à l '' heure même .";cf;V_Nouveaux Mélanges philosophiques, historiques, critiques,;ark__12148_bpt6k3172927;https://gallica.bnf.fr/ark:/12148/bpt6k3172927;Nouveaux Mélanges philosophiques, historiques, critiques, etc., etc. Neuvième [-Dix-neuvième] partie [Partie 14-19];Voltaire (1694-1778);;1772;In-8°, Nombre total de vues : 413;français;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31602338j;Bibliothèque nationale de France, département Littérature et art, Z-24773;Etat de collection : Vol. 10, Avec mode texte;bnf.fr;;;monographie;84390;2017-07-11 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
2486cca0194b4261ac3000b37efaf783;2745;Ils s '' accordèrent- cependant tous à dire que JESUS avait enfeigné qu '' il ne fai ait pas obferver le fabbat . Car il ena guéri plufieurs ce jpur-là,a rendu la vue aux aveugles, la faculté de marcher aux boiteux,a refîufcité des morts, purifié des lépreux, fortifié des;paralytiques;qui étaient fi débiles qu'' il ne leur reliait plus aucune force du corps-ou des nerfs. Non- .;cf;V_Nouveaux Mélanges philosophiques, historiques, critiques,;ark__12148_bpt6k3172927;https://gallica.bnf.fr/ark:/12148/bpt6k3172927;Nouveaux Mélanges philosophiques, historiques, critiques, etc., etc. Neuvième [-Dix-neuvième] partie [Partie 14-19];Voltaire (1694-1778);;1772;In-8°, Nombre total de vues : 413;français;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31602338j;Bibliothèque nationale de France, département Littérature et art, Z-24773;Etat de collection : Vol. 10, Avec mode texte;bnf.fr;;;monographie;84390;2017-07-11 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
9623218749204fcd844ee55f17de4021;4866;Les hommes , les femmes , courbés sous le fardeau des meubles qu'ils emportaient , se réfugièrent , en pleurant et en poussant des hurlements , sur les coteaux voisins , qui étaient couverts de glace . On voyait plusieurs jeunes gens qui portaient sur leurs épaules des vieillards;paralytiques;. Quelques femmes nouvellement accouchées emportèrent leurs enfants , et moururent de froid avec eux sur la colline , en regardant de loin les flammes qui consumaient leur patrie .;c;V_Histoire de Charles XII, roi;ark__12148_bpt6k371335d;https://gallica.bnf.fr/ark:/12148/bpt6k371335d;Histoire de Charles XII, roi de Suède ;Voltaire (1694-1778);(Paris);1860;"XXXVI-320 p. ; in-12, Nombre total de vues : 359";français;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb316046156;Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-M-1748;Avec mode texte;bnf.fr;930;90;monographie;99810;2010-08-16 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
788a39435a544afaa36ada585b539b8f;427;"vi . ) Je conviens avec vous que la vie est très-courte et assez malheureuse; mais il faut que je vous dise que j'ai chez moi un parent de vingt-trois ans beau, bienfait, vigoureux; et voici ce qui lui est arrive il tombe un jour de chevalà la chasse et se meurtrit un peu la cuisse, on lui fait une petite incision et le voilà paralytique pour le reste de ses jours, non pas";paralytique~d'une;partie de son corps, mais paralytiqueà ne pouvoir se servir d'aucun de ses membres,à ne pouvoir soulever sa tête, 'Marc,x. v , 21 .;c;Du Deffand_Correspondance complète de la Marquise;ark__12148_bpt6k206388r;https://gallica.bnf.fr/ark:/12148/bpt6k206388r;Correspondance complète de la Marquise Du Deffand avec ses amis le président Hénault, Montesquieu, d'Alembert, Voltaire, Horace Walpole : classée dans l'ordre chronologique et sans suppressions, augmentée des lettres inédites au chevalier de L'Isle, précédée d'une histoire de sa vie, de son salon, de ses amis, suivie de ses oeuvres diverses et éclairée de nombreuses notes. T. 1 ;Du Deffand, Marie (1697-1780);(Paris);1865;"2 vol. : portr., fac-sim. ; in-8, Nombre total de vues : 838";français;''[''''Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb30367190w'''', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30367190w']'';Bibliothèque nationale de France;Appartient à l’ensemble documentaire : GTextes1, Correspondance;bnf.fr;840;80;monographie;93130;2007-10-15 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
8cfc519d289e4ce880539ebdc427ecb0;23343;l^convulûoM '' arquent clairement que la lé60ndu cerveau a dérangé l'égalité de faffluerice des eforits dans les nerfs qui fervent au mouvement mufculaire . i *îa paralyfie arrive quand le cerveau efttellement bleflé que cette léfiona totalement arrêté le cours des esprits qui affluent dans les nerfs qui donnent le mouvement aux mufcles félon qu'une partie ou une autre du cerveau aura été compri-j niée la;paralyue;afiêôera ou tous les mufcles ou ceux d'un, côté du corps feulement, ou bien finalement quelque muscle particulier c'eft un très-mauvais prognoftic, puif qu'il dénote la violente compreffion de la fubftance médullaire du cerveau. i } ° .;c;_Encyclopédie ou Dictionnaire raisonné des;ark__12148_bpt6k505351;https://gallica.bnf.fr/ark:/12148/bpt6k505351;Encyclopédie ou Dictionnaire raisonné des sciences, des arts et des métiers. Tome troisième, Cha-Conjonctif ;V.A.;Briasson (Paris), David (puis), Le Breton, S. Faulche;1751-1765;"168 microfiches de 98 images ; 105 x 148 mm";français;''[''''Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb35153871q'''', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb35153871q']'';Bibliothèque nationale de France;"Collection : Archives de la linguistique française ; 118, Collection : Archives de la linguistique française ; 118, Encyclopédies";bnf.fr;30;0;monographie;98630;2007-10-15 00:00:00;"[{'@xml:lang': 'fre', '#text': ""conditions spécifiques d'utilisation - Microformes et reprints""}, {'@xml:lang': 'eng', '#text': 'restricted use'}]"
da695f60133c40b08ba7b3cbedda2fbc;1011;"On doit faire très-peu de cas des belles choses qui ne laissent pas de traces ; les objets de luxe sont presque tous de ce genre . L''";espritdevientparalytiquecomme;"le corps, fauted'' exercice. Mylord Chatam surprenoit tout le monde par son éloquence ; il étudioit les livres les mieux écrits et qui con- tenoient les plus belles phrases et les mots les plus harmonieux , et quand il parloit , les expressions énergiques et inusitées se présentoient à son esprit , parce qu '' il les avoit lues sans ( 186 ) cesse , qu '' il les avoit retenues , et qu '' il s '' en étoit pénétré ; c '' est aussi un moyen de parler avec plus de char- mes , et de fixer davantage l '' attention ; car dans la conversation , on ne s '' aperçoit pas des phrases usitées ; mais un mot plus élégant , hors de l '' ordre commun et bien placé , frappe et intéresse comme les expressions singulières dont les étrangers se servent , et qui ajoutent de la grâce à leurs discours .";f;Necker_Nouveaux mélanges extraits des manuscrits;ark__12148_bd6t53773653;https://gallica.bnf.fr/ark:/12148/bd6t53773653;Nouveaux mélanges extraits des manuscrits de M.me Necker. Tome 1 ;Necker, Suzanne (1737-1794);Paris, Charles Pougens, imprimeur-libraire, quai Voltaire, N.° 10. Genets, libraire, rue Thionville, N.° 5. An X. - 1801;1801;"2 vol. (3-1 bl.-XVIII-341-1-1 bl. p., 3-1 bl.-318-1 p., portrait gr. sur cuivre en regard du titre) ; in-8, Nombre total de vues : 362";français;''[''''Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb31007398k'''', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31007398k']'';Bibliothèque nationale de France, département Littérature et art, Z-56076;Avec mode texte;bnf.fr;890;80;monographie;87780;2022-07-01 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
